TRANSACTION_ID,PORTFOLIO_ID,ASSET_ID,TRADE_DATE,TRANSACTION_TYPE,QUANTITY,PRICE,FEES,CURRENCY,CREATED_AT
9000801,20009,30018,2025-08-30,BUY,50.325443,129.867922,0.600562,USD,2025-08-30 10:16:33
9000802,20007,30007,2026-01-14,BUY,31.998186,245.896716,0.08941,USD,2026-01-14 12:49:30
9000803,20004,30001,2025-09-03,SELL,33.480766,204.39744,1.550543,USD,2025-09-03 19:01:55
9000804,20013,30016,2025-06-12,BUY,24.364474,122.965641,1.468591,USD,2025-06-12 19:36:01
9000805,20010,30013,2025-09-06,BUY,77.878432,115.291855,0.613417,USD,2025-09-06 17:06:49
9000806,20008,30007,2025-02-27,BUY,2.220347,226.894321,1.202271,USD,2025-02-27 12:21:03
9000807,20009,30006,2025-07-02,SELL,45.571389,353.190942,2.226589,USD,2025-07-02 19:17:46
9000808,20005,30027,2025-09-21,BUY,71.823836,195.475579,2.305059,USD,2025-09-21 14:08:11
9000809,20005,30035,2025-04-24,BUY,3.163133,103.242068,0.680452,USD,2025-04-24 19:55:37
9000810,20011,30003,2025-02-01,BUY,9.987195,686.474578,1.252309,USD,2025-02-01 12:37:32
9000811,20007,30012,2026-01-03,BUY,69.215825,140.391427,0.576565,USD,2026-01-03 12:04:22
9000812,20013,30015,2025-06-27,BUY,29.38778,142.847243,1.211311,USD,2025-06-27 16:22:47
9000813,20010,30017,2025-09-10,SELL,14.540467,119.390281,1.161347,USD,2025-09-10 14:02:37
9000814,20002,30031,2025-12-31,SELL,0.356011,95.054793,0.457833,USD,2025-12-31 16:51:38
9000815,20004,30029,2025-11-13,BUY,0.589765,53348.713997,0.272256,USD,2025-11-13 19:57:42
9000816,20007,30009,2025-11-10,SELL,17.669529,130.929661,1.448673,USD,2025-11-10 19:26:07
9000817,20004,30010,2025-10-13,SELL,67.251122,146.438823,0.166358,USD,2025-10-13 19:01:49
9000818,20009,30002,2025-12-19,BUY,59.099491,506.206896,0.269902,USD,2025-12-19 10:41:10
9000819,20013,30017,2025-06-20,BUY,65.865191,119.456275,1.190788,USD,2025-06-20 10:56:13
9000820,20004,30013,2025-09-02,BUY,38.383842,125.616206,1.501438,USD,2025-09-02 14:09:43
9000821,20005,30010,2025-10-23,SELL,19.176675,130.301982,1.837184,USD,2025-10-23 16:06:05
9000822,20011,30018,2025-09-17,BUY,8.818521,124.738285,0.834831,USD,2025-09-17 10:23:46
9000823,20006,30010,2025-01-29,BUY,71.140889,120.41303,1.19232,USD,2025-01-29 13:46:30
9000824,20003,30001,2025-04-03,BUY,76.861042,185.182186,0.884444,USD,2025-04-03 09:50:05
9000825,20008,30004,2025-05-30,BUY,21.312362,190.04822,0.0,USD,2025-05-30 09:19:57
9000826,20007,30034,2025-04-02,BUY,41.830293,104.956221,1.787344,USD,2025-04-02 14:57:33
9000827,20012,30015,2025-10-10,BUY,12.205707,102.189391,0.818743,USD,2025-10-10 12:47:50
9000828,20001,30031,2025-12-09,BUY,0.585886,103.811274,0.030213,USD,2025-12-09 19:23:28
9000829,20003,30010,2025-05-22,SELL,64.780304,119.882388,0.585073,USD,2025-05-22 19:03:27
9000830,20007,30010,2025-05-12,BUY,55.09708,134.115408,0.161409,USD,2025-05-12 18:15:53
9000831,20011,30017,2025-05-07,BUY,20.132492,124.074542,1.081781,USD,2025-05-07 10:22:52
9000832,20005,30011,2025-02-25,SELL,62.49138,117.098728,1.35299,USD,2025-02-25 10:37:04
9000833,20014,30005,2025-07-16,SELL,77.141595,151.70131,0.0,USD,2025-07-16 18:41:50
9000834,20010,30006,2025-12-01,SELL,20.927974,391.94714,1.383688,USD,2025-12-01 11:49:03
9000835,20008,30032,2025-07-15,BUY,0.247354,335.534984,0.848727,USD,2025-07-15 17:16:46
9000836,20014,30031,2025-12-01,BUY,0.483511,87.664066,0.650271,USD,2025-12-01 16:18:54
9000837,20007,30006,2025-05-26,BUY,74.95392,345.754433,0.0,USD,2025-05-26 14:16:49
9000838,20005,30018,2025-08-23,BUY,23.877034,136.726148,0.174321,USD,2025-08-23 16:15:10
9000839,20006,30035,2025-11-02,SELL,13.499274,120.166127,0.405195,USD,2025-11-02 12:06:55
9000840,20005,30029,2025-09-26,SELL,0.416301,44361.7228,0.807567,USD,2025-09-26 13:41:57
9000841,20013,30034,2025-10-07,BUY,29.500915,94.541273,1.196087,USD,2025-10-07 13:58:04
9000842,20014,30004,2025-04-13,BUY,2.929724,158.876006,1.827323,USD,2025-04-13 14:14:04
9000843,20003,30003,2025-11-04,SELL,20.893361,836.171229,1.034527,USD,2025-11-04 13:55:30
9000844,20011,30012,2025-07-12,BUY,48.779339,132.139065,0.0,USD,2025-07-12 13:47:40
9000845,20007,30014,2025-08-08,BUY,59.63388,146.022353,0.0,USD,2025-08-08 17:44:32
9000846,20002,30024,2025-10-09,BUY,63.951006,63.075296,1.423483,USD,2025-10-09 18:41:12
9000847,20012,30021,2025-02-06,SELL,49.797872,462.750191,0.844265,USD,2025-02-06 17:44:38
9000848,20010,30009,2025-07-26,SELL,27.682092,124.183334,0.655685,USD,2025-07-26 11:02:22
9000849,20010,30018,2025-06-20,BUY,24.5951,120.385928,1.273847,USD,2025-06-20 19:51:38
9000850,20009,30024,2025-03-30,BUY,54.12927,54.884792,1.477496,USD,2025-03-30 16:43:20
9000851,20004,30006,2025-03-27,SELL,37.534089,365.43478,0.9847,USD,2025-03-27 10:20:56
9000852,20010,30027,2025-09-21,BUY,8.74657,215.977134,1.268937,USD,2025-09-21 13:13:15
9000853,20011,30009,2025-04-01,BUY,23.272435,115.363765,0.543663,USD,2025-04-01 17:56:23
9000854,20009,30016,2025-04-07,BUY,36.339262,130.609005,1.072477,USD,2025-04-07 09:13:06
9000855,20006,30001,2025-08-26,BUY,46.878234,215.335808,0.201135,USD,2025-08-26 19:23:34
9000856,20007,30008,2025-09-17,BUY,68.350561,125.766131,0.303441,USD,2025-09-17 14:43:27
9000857,20013,30025,2026-01-16,BUY,76.779599,94.046323,1.642622,USD,2026-01-16 19:35:37
9000858,20008,30029,2025-11-17,SELL,0.354166,54221.356944,0.9988,USD,2025-11-17 18:13:38
9000859,20013,30006,2025-02-23,BUY,36.430333,343.740619,0.236835,USD,2025-02-23 12:59:07
9000860,20011,30016,2025-05-28,BUY,72.721941,134.491899,0.675465,USD,2025-05-28 14:58:57
9000861,20004,30005,2025-04-04,BUY,47.428555,149.775861,0.722019,USD,2025-04-04 19:19:46
9000862,20014,30027,2025-09-19,BUY,47.42752,183.504508,1.208987,USD,2025-09-19 09:45:13
9000863,20008,30014,2025-04-07,BUY,58.724044,127.597817,0.439235,USD,2025-04-07 16:32:15
9000864,20008,30029,2025-08-20,SELL,0.386848,50564.785882,2.120087,USD,2025-08-20 13:29:52
9000865,20007,30027,2025-07-11,BUY,14.517096,174.914342,1.270025,USD,2025-07-11 18:21:32
9000866,20010,30029,2025-11-14,BUY,0.063975,54587.949447,1.543856,USD,2025-11-14 13:40:13
9000867,20010,30012,2025-06-30,SELL,75.147681,119.064151,1.011287,USD,2025-06-30 15:00:40
9000868,20003,30015,2025-04-22,BUY,23.746793,127.599679,1.12538,USD,2025-04-22 13:50:49
9000869,20011,30007,2025-07-06,BUY,39.187973,216.082079,0.441187,USD,2025-07-06 11:11:54
9000870,20005,30006,2025-02-12,BUY,31.942372,351.64356,2.325433,USD,2025-02-12 13:39:24
9000871,20007,30015,2025-09-19,BUY,13.021794,135.564018,0.610314,USD,2025-09-19 13:19:33
9000872,20012,30033,2025-08-02,BUY,0.207844,0.598243,1.737328,USD,2025-08-02 12:14:45
9000873,20007,30012,2025-08-26,BUY,33.043932,124.155102,0.671012,USD,2025-08-26 12:26:22
9000874,20013,30009,2025-07-17,SELL,7.255726,124.254238,1.659582,USD,2025-07-17 12:04:04
9000875,20011,30028,2025-12-19,BUY,23.17607,45.275715,1.831407,USD,2025-12-19 17:19:27
9000876,20010,30018,2025-04-10,BUY,62.302171,115.839927,1.211508,USD,2025-04-10 17:04:14
9000877,20003,30019,2025-10-03,SELL,1.684858,156.298735,0.130383,USD,2025-10-03 18:52:30
9000878,20010,30023,2025-02-16,BUY,55.30972,216.008182,0.182276,USD,2025-02-16 17:55:56
9000879,20010,30020,2025-05-02,BUY,76.08,120.344266,1.841352,USD,2025-05-02 12:59:33
9000880,20013,30025,2025-11-29,BUY,19.966691,98.506569,0.0,USD,2025-11-29 09:37:44
9000881,20014,30035,2025-05-04,BUY,44.468219,105.69869,0.09666,USD,2025-05-04 13:03:12
9000882,20009,30034,2025-05-17,BUY,11.473098,96.865759,0.660733,USD,2025-05-17 19:43:50
9000883,20010,30014,2025-08-31,BUY,17.079306,132.639875,0.0,USD,2025-08-31 19:52:51
9000884,20003,30008,2025-01-27,BUY,3.012343,121.939367,0.28111,USD,2025-01-27 11:27:25
9000885,20010,30004,2025-11-24,BUY,12.351322,167.128656,1.20534,USD,2025-11-24 13:22:19
9000886,20013,30013,2025-03-01,BUY,47.253389,117.026052,1.742202,USD,2025-03-01 12:21:21
9000887,20007,30034,2026-01-05,BUY,1.591427,94.627339,2.708855,USD,2026-01-05 11:06:43
9000888,20008,30020,2025-12-15,BUY,21.748055,131.879325,0.471594,USD,2025-12-15 13:12:26
9000889,20006,30030,2026-01-15,SELL,0.401834,2608.591217,1.664404,USD,2026-01-15 16:38:32
9000890,20012,30028,2025-07-01,SELL,56.359935,47.478531,1.663927,USD,2025-07-01 09:29:11
9000891,20012,30012,2025-11-20,BUY,23.444228,115.181457,1.385712,USD,2025-11-20 16:19:07
9000892,20009,30007,2025-04-05,BUY,34.08196,234.390159,2.081666,USD,2025-04-05 10:50:11
9000893,20009,30003,2025-12-08,BUY,16.52213,757.563364,0.504713,USD,2025-12-08 19:53:09
9000894,20003,30025,2025-11-17,SELL,21.003391,97.089077,0.868982,USD,2025-11-17 12:25:42
9000895,20006,30021,2025-10-01,BUY,72.701695,461.09952,0.976635,USD,2025-10-01 14:11:54
9000896,20006,30016,2025-12-29,BUY,28.748263,157.643182,0.472538,USD,2025-12-29 12:51:25
9000897,20005,30029,2025-02-05,BUY,0.2115,45073.31684,1.007516,USD,2025-02-05 18:31:51
9000898,20004,30002,2025-05-08,BUY,39.921272,440.50598,0.577653,USD,2025-05-08 14:43:38
9000899,20002,30008,2025-04-15,BUY,13.272121,115.929136,1.721812,USD,2025-04-15 15:26:13
9000900,20014,30033,2025-02-19,SELL,0.350461,0.573813,1.758202,USD,2025-02-19 11:38:28
9000901,20008,30022,2025-03-28,BUY,26.991453,376.910281,0.0,USD,2025-03-28 11:11:55
9000902,20011,30018,2026-01-17,BUY,73.695562,132.765523,1.068009,USD,2026-01-17 09:40:51
9000903,20013,30034,2026-01-08,BUY,33.202685,113.676938,0.595078,USD,2026-01-08 13:48:21
9000904,20013,30017,2025-10-09,SELL,34.185711,128.318466,0.98971,USD,2025-10-09 17:29:06
9000905,20011,30026,2025-09-06,SELL,66.781975,82.957947,0.843172,USD,2025-09-06 15:17:34
9000906,20013,30012,2025-07-11,BUY,13.152248,114.24885,1.574115,USD,2025-07-11 18:46:30
9000907,20013,30014,2025-05-10,SELL,1.574552,115.176604,0.923408,USD,2025-05-10 12:55:03
9000908,20014,30034,2025-04-22,SELL,25.63931,103.10708,0.0,USD,2025-04-22 16:13:32
9000909,20007,30021,2025-11-24,BUY,2.620417,444.684269,1.355145,USD,2025-11-24 16:11:40
9000910,20006,30026,2025-03-08,SELL,18.035541,70.99479,1.227882,USD,2025-03-08 16:30:16
9000911,20009,30032,2025-10-12,BUY,0.03254,416.777657,1.796167,USD,2025-10-12 14:42:48
9000912,20010,30023,2025-06-08,BUY,14.534639,240.960684,0.627686,USD,2025-06-08 14:49:51
9000913,20008,30008,2025-07-25,SELL,77.18629,134.61868,0.760161,USD,2025-07-25 15:39:44
9000914,20007,30022,2025-05-30,SELL,22.689022,386.060086,0.0,USD,2025-05-30 15:23:33
9000915,20007,30004,2025-08-31,SELL,68.400665,182.152677,1.100093,USD,2025-08-31 17:42:57
9000916,20005,30025,2025-04-16,SELL,46.135823,96.9633,1.418276,USD,2025-04-16 19:22:48
9000917,20004,30029,2025-10-15,BUY,0.33705,46173.789749,1.844073,USD,2025-10-15 15:07:27
9000918,20013,30009,2025-08-22,SELL,30.508053,127.507146,0.384082,USD,2025-08-22 11:43:31
9000919,20002,30017,2025-07-15,SELL,8.630506,149.499209,1.702713,USD,2025-07-15 13:49:14
9000920,20012,30015,2025-02-20,BUY,13.766239,106.542065,1.550101,USD,2025-02-20 13:22:32
9000921,20006,30014,2025-06-11,BUY,69.852109,119.860829,0.0,USD,2025-06-11 18:26:56
9000922,20002,30004,2025-09-22,BUY,29.748053,177.277591,0.335876,USD,2025-09-22 17:19:41
9000923,20013,30016,2025-09-20,SELL,12.477595,121.13488,0.791309,USD,2025-09-20 11:53:25
9000924,20005,30030,2026-01-08,SELL,0.07584,2121.667896,1.324074,USD,2026-01-08 14:13:39
9000925,20007,30015,2025-04-08,BUY,24.355428,124.428795,1.439637,USD,2025-04-08 16:27:15
9000926,20008,30006,2025-07-30,BUY,68.755171,368.886345,1.428204,USD,2025-07-30 09:26:28
9000927,20005,30022,2025-12-03,SELL,4.564154,453.403325,1.122146,USD,2025-12-03 14:31:44
9000928,20002,30035,2025-07-29,BUY,42.8468,111.441085,1.983601,USD,2025-07-29 11:20:23
9000929,20012,30018,2025-10-21,BUY,69.896379,140.715774,0.661439,USD,2025-10-21 15:21:03
9000930,20002,30006,2026-01-03,BUY,24.012206,360.815778,1.290238,USD,2026-01-03 09:44:00
9000931,20006,30005,2025-05-18,SELL,43.662306,159.53002,0.0,USD,2025-05-18 16:43:18
9000932,20011,30008,2025-03-13,SELL,52.938102,120.201124,1.693834,USD,2025-03-13 09:37:12
9000933,20011,30010,2025-12-29,SELL,22.216014,142.744154,1.196861,USD,2025-12-29 18:54:49
9000934,20013,30027,2026-01-12,BUY,33.472728,260.994594,1.059699,USD,2026-01-12 17:36:01
9000935,20002,30034,2025-02-28,SELL,33.149446,102.858269,0.541043,USD,2025-02-28 13:33:08
9000936,20006,30018,2025-10-19,BUY,22.882828,114.794642,0.0,USD,2025-10-19 19:42:07
9000937,20001,30007,2025-02-10,BUY,16.789965,217.88018,1.489267,USD,2025-02-10 16:12:47
9000938,20003,30001,2025-03-31,BUY,56.465678,187.69778,0.484079,USD,2025-03-31 16:50:12
9000939,20005,30013,2025-10-01,SELL,75.704745,147.555692,2.473613,USD,2025-10-01 11:48:52
9000940,20014,30003,2025-04-13,SELL,75.417324,709.580258,1.118472,USD,2025-04-13 11:50:31
9000941,20011,30024,2025-11-04,SELL,43.03732,58.562893,1.336235,USD,2025-11-04 11:42:11
9000942,20011,30006,2025-09-30,BUY,10.684069,361.650282,2.199928,USD,2025-09-30 15:47:02
9000943,20010,30024,2025-05-04,BUY,10.99194,55.468091,0.832449,USD,2025-05-04 14:34:46
9000944,20006,30028,2025-06-12,BUY,43.21646,45.555416,0.433561,USD,2025-06-12 19:39:59
9000945,20012,30023,2025-05-08,BUY,20.133475,250.211149,1.346849,USD,2025-05-08 14:51:22
9000946,20013,30015,2025-10-03,BUY,63.119423,123.522283,0.539218,USD,2025-10-03 13:04:57
9000947,20014,30026,2025-03-30,BUY,57.838148,75.423737,0.123877,USD,2025-03-30 16:16:46
9000948,20004,30006,2025-12-19,BUY,7.961999,336.143196,1.12277,USD,2025-12-19 18:40:35
9000949,20013,30014,2025-01-21,SELL,41.449848,117.623318,2.24829,USD,2025-01-21 13:15:14
9000950,20006,30005,2025-12-09,SELL,67.876225,208.740614,0.0,USD,2025-12-09 16:55:36
9000951,20014,30032,2025-10-26,BUY,0.168533,347.911228,1.91573,USD,2025-10-26 09:24:41
9000952,20004,30024,2025-07-17,BUY,49.681174,51.128497,0.481906,USD,2025-07-17 10:04:17
9000953,20003,30027,2025-05-15,SELL,27.679151,189.059378,1.417128,USD,2025-05-15 09:42:26
9000954,20013,30005,2025-08-26,SELL,43.778996,185.514597,0.688866,USD,2025-08-26 17:08:55
9000955,20003,30026,2025-07-12,SELL,52.444619,79.679527,1.592096,USD,2025-07-12 09:25:27
9000956,20005,30009,2025-07-23,BUY,42.086532,125.145225,1.583226,USD,2025-07-23 11:24:37
9000957,20005,30024,2025-02-10,BUY,64.640885,58.287939,1.266947,USD,2025-02-10 15:39:41
9000958,20008,30013,2025-08-09,BUY,33.346387,144.983998,0.259002,USD,2025-08-09 10:44:35
9000959,20001,30027,2025-06-03,BUY,70.251251,180.65007,0.84114,USD,2025-06-03 18:49:06
9000960,20005,30031,2025-04-14,BUY,0.460904,88.160815,1.614905,USD,2025-04-14 14:48:03
9000961,20008,30023,2025-07-12,BUY,1.871247,254.420681,0.800567,USD,2025-07-12 12:52:22
9000962,20006,30012,2025-12-28,SELL,51.670067,124.765882,0.782931,USD,2025-12-28 10:15:29
9000963,20006,30006,2025-11-14,BUY,30.644466,380.711821,0.523456,USD,2025-11-14 13:17:59
9000964,20007,30011,2025-03-12,BUY,19.156257,127.096209,0.337995,USD,2025-03-12 14:53:47
9000965,20014,30006,2025-07-27,BUY,4.521033,322.414852,0.173319,USD,2025-07-27 12:07:39
9000966,20006,30022,2025-02-02,BUY,31.035405,372.475327,1.434943,USD,2025-02-02 13:26:16
9000967,20001,30031,2025-09-08,SELL,0.280011,72.588056,1.615255,USD,2025-09-08 12:04:44
9000968,20007,30016,2025-02-08,SELL,51.995407,123.755553,0.0,USD,2025-02-08 15:50:00
9000969,20009,30018,2025-11-14,SELL,1.614934,118.214154,0.696703,USD,2025-11-14 09:45:06
9000970,20004,30016,2025-11-22,BUY,28.52976,131.15547,1.001248,USD,2025-11-22 14:27:58
9000971,20014,30005,2025-11-08,BUY,49.633344,155.842775,1.024849,USD,2025-11-08 14:14:06
9000972,20014,30001,2025-04-29,BUY,65.978906,189.685121,0.445271,USD,2025-04-29 19:19:09
9000973,20013,30034,2025-05-13,BUY,33.915497,106.706304,0.948825,USD,2025-05-13 10:36:56
9000974,20009,30034,2025-03-16,SELL,21.500784,103.760394,0.717634,USD,2025-03-16 11:10:08
9000975,20014,30009,2025-11-17,BUY,28.489525,116.810459,0.0,USD,2025-11-17 13:22:54
9000976,20006,30026,2025-05-03,SELL,27.6977,73.735402,0.598034,USD,2025-05-03 10:29:01
9000977,20005,30029,2026-01-05,BUY,0.356224,62057.407217,1.239474,USD,2026-01-05 19:43:25
9000978,20001,30026,2026-01-08,BUY,9.089163,97.789678,1.835173,USD,2026-01-08 10:00:30
9000979,20012,30016,2025-06-16,SELL,13.375143,118.140242,0.920283,USD,2025-06-16 11:40:42
9000980,20005,30013,2025-02-04,BUY,36.94622,121.111171,0.46333,USD,2025-02-04 16:39:44
9000981,20010,30002,2025-07-04,BUY,13.110397,474.089448,1.030433,USD,2025-07-04 16:53:33
9000982,20007,30005,2025-12-18,SELL,59.240987,171.55004,0.977581,USD,2025-12-18 09:44:23
9000983,20005,30028,2025-05-04,SELL,23.947838,48.698701,0.0,USD,2025-05-04 11:47:56
9000984,20013,30003,2025-06-29,SELL,79.567534,662.555288,0.71554,USD,2025-06-29 16:18:36
9000985,20002,30015,2025-03-24,SELL,74.971852,116.216516,0.969196,USD,2025-03-24 10:34:23
9000986,20008,30017,2025-11-09,BUY,54.108772,123.157289,0.33188,USD,2025-11-09 16:34:48
9000987,20013,30007,2025-08-26,BUY,20.694333,212.909165,1.076148,USD,2025-08-26 18:46:41
9000988,20005,30003,2025-12-05,BUY,29.373784,643.875103,0.81274,USD,2025-12-05 16:21:48
9000989,20014,30027,2025-11-29,BUY,55.170871,236.183705,0.338581,USD,2025-11-29 12:55:01
9000990,20012,30030,2025-10-27,BUY,0.024146,3248.540383,0.0,USD,2025-10-27 17:13:19
9000991,20012,30013,2025-01-20,BUY,31.265013,114.885314,0.0,USD,2025-01-20 10:13:20
9000992,20010,30003,2025-07-15,BUY,64.913729,679.517404,2.170374,USD,2025-07-15 09:06:52
9000993,20004,30011,2025-06-08,BUY,28.842186,124.414283,0.068434,USD,2025-06-08 17:16:37
9000994,20008,30013,2025-07-14,BUY,14.406714,124.298055,0.38693,USD,2025-07-14 19:43:13
9000995,20013,30029,2025-12-13,SELL,0.580045,45911.041297,0.650089,USD,2025-12-13 14:15:59
9000996,20004,30012,2025-04-02,SELL,59.954137,131.857479,0.887909,USD,2025-04-02 10:15:22
9000997,20011,30009,2025-09-29,BUY,37.13947,130.473884,1.893623,USD,2025-09-29 18:53:13
9000998,20013,30007,2025-12-15,BUY,61.708956,241.850514,0.315338,USD,2025-12-15 12:37:11
9000999,20003,30010,2025-12-01,SELL,74.095907,128.431674,1.404035,USD,2025-12-01 14:52:19
9001000,20007,30035,2025-03-30,SELL,21.64747,94.354048,0.646259,USD,2025-03-30 11:06:30
9001001,20002,30014,2025-04-30,BUY,72.573143,117.830908,0.943453,USD,2025-04-30 17:27:49
9001002,20004,30027,2025-11-01,BUY,47.181541,188.385178,0.901198,USD,2025-11-01 17:29:19
9001003,20006,30001,2025-09-23,BUY,62.317548,186.321797,0.976406,USD,2025-09-23 17:03:24
9001004,20010,30035,2025-06-01,SELL,6.542182,106.385634,1.221866,USD,2025-06-01 10:07:31
9001005,20011,30023,2025-03-29,BUY,28.887375,223.879946,1.919959,USD,2025-03-29 14:15:46
9001006,20003,30029,2025-05-13,SELL,0.224988,44318.368224,1.971147,USD,2025-05-13 10:55:14
9001007,20007,30028,2025-07-29,BUY,29.322103,47.8874,0.698413,USD,2025-07-29 18:52:11
9001008,20012,30001,2025-04-08,BUY,67.241578,210.865642,1.140183,USD,2025-04-08 14:20:13
9001009,20002,30008,2025-05-24,BUY,42.206362,124.400596,0.061658,USD,2025-05-24 16:42:27
9001010,20010,30018,2025-11-26,BUY,8.025432,127.61809,0.073469,USD,2025-11-26 17:27:57
9001011,20011,30033,2025-12-27,BUY,0.225616,0.734373,1.504784,USD,2025-12-27 12:38:47
9001012,20007,30012,2025-12-17,SELL,63.730789,139.678436,1.536766,USD,2025-12-17 18:28:08
9001013,20010,30028,2026-01-13,BUY,12.754274,48.624255,1.573338,USD,2026-01-13 14:02:57
9001014,20009,30016,2025-12-01,BUY,8.659218,135.642511,0.810813,USD,2025-12-01 11:29:56
9001015,20010,30034,2025-04-05,BUY,43.625391,94.846761,2.115075,USD,2025-04-05 18:26:34
9001016,20012,30034,2025-05-08,SELL,28.821071,106.529763,1.732708,USD,2025-05-08 15:17:22
9001017,20012,30023,2025-08-23,BUY,60.188156,275.156539,0.299559,USD,2025-08-23 13:03:53
9001018,20002,30028,2025-11-19,BUY,31.58331,47.544244,1.103475,USD,2025-11-19 12:41:27
9001019,20008,30020,2025-04-02,SELL,19.488226,131.115136,2.068769,USD,2025-04-02 14:09:01
9001020,20008,30028,2025-05-14,SELL,11.735006,51.127387,0.674624,USD,2025-05-14 19:09:42
9001021,20011,30002,2025-02-01,BUY,39.342247,404.55365,0.00896,USD,2025-02-01 12:38:27
9001022,20006,30017,2025-06-13,BUY,54.356951,133.602496,0.0,USD,2025-06-13 15:56:34
9001023,20014,30017,2025-02-28,BUY,35.401776,118.508131,1.57618,USD,2025-02-28 12:49:36
9001024,20014,30027,2025-05-20,SELL,30.112895,183.943314,0.880384,USD,2025-05-20 12:47:56
9001025,20011,30022,2025-05-29,BUY,50.343183,382.94703,2.032969,USD,2025-05-29 13:20:45
9001026,20014,30010,2025-06-02,SELL,3.709043,110.108708,1.02177,USD,2025-06-02 17:12:22
9001027,20012,30027,2025-09-15,SELL,76.791008,209.881188,0.541587,USD,2025-09-15 12:29:44
9001028,20008,30017,2025-05-05,BUY,38.073903,122.468758,0.0,USD,2025-05-05 16:34:38
9001029,20012,30004,2025-05-18,SELL,33.377966,171.854427,0.0,USD,2025-05-18 14:33:18
9001030,20001,30005,2025-12-28,SELL,56.520491,217.931216,0.342363,USD,2025-12-28 14:19:12
9001031,20004,30002,2025-11-16,SELL,11.19133,420.106889,2.578175,USD,2025-11-16 15:02:46
9001032,20001,30002,2025-09-08,BUY,61.587385,475.219344,0.366935,USD,2025-09-08 14:13:05
9001033,20014,30017,2025-10-18,BUY,25.686578,128.883867,0.868072,USD,2025-10-18 19:45:51
9001034,20001,30010,2025-10-17,BUY,48.941925,100.728192,0.0,USD,2025-10-17 16:12:22
9001035,20009,30020,2025-12-25,BUY,51.031662,167.473249,2.64681,USD,2025-12-25 15:14:58
9001036,20009,30014,2025-12-05,BUY,8.442619,106.598064,0.41146,USD,2025-12-05 16:27:26
9001037,20002,30033,2025-11-08,SELL,0.019182,0.657525,0.390291,USD,2025-11-08 10:55:40
9001038,20007,30004,2025-12-27,SELL,3.516684,233.668032,2.454444,USD,2025-12-27 14:07:54
9001039,20005,30013,2026-01-01,BUY,38.940066,134.679912,0.935651,USD,2026-01-01 12:23:07
9001040,20012,30021,2025-09-26,BUY,36.973767,401.966842,0.867929,USD,2025-09-26 15:17:11
9001041,20003,30022,2025-09-22,BUY,40.353907,322.93466,1.879036,USD,2025-09-22 11:08:08
9001042,20013,30006,2025-04-21,BUY,58.479874,345.89931,0.227725,USD,2025-04-21 11:47:38
9001043,20010,30017,2025-06-01,SELL,8.627488,116.425714,0.97333,USD,2025-06-01 10:20:47
9001044,20001,30008,2025-11-17,BUY,57.607738,120.443466,1.539351,USD,2025-11-17 19:34:39
9001045,20004,30005,2025-09-18,BUY,3.248134,154.767706,1.157541,USD,2025-09-18 14:46:07
9001046,20007,30002,2025-08-27,SELL,25.889463,446.774012,1.890748,USD,2025-08-27 09:28:49
9001047,20007,30003,2026-01-09,SELL,63.442191,969.607652,0.567144,USD,2026-01-09 12:20:36
9001048,20008,30027,2025-07-11,BUY,62.074121,185.931633,1.93396,USD,2025-07-11 10:55:00
9001049,20009,30027,2025-05-03,BUY,22.069571,172.585413,1.462295,USD,2025-05-03 10:54:55
9001050,20014,30022,2025-09-12,SELL,54.728666,403.24699,0.600823,USD,2025-09-12 09:44:00
9001051,20011,30006,2025-06-14,BUY,25.50163,304.823183,0.0,USD,2025-06-14 18:18:04
9001052,20010,30005,2026-01-13,SELL,66.584454,158.005936,0.74026,USD,2026-01-13 09:53:27
9001053,20010,30015,2025-07-19,SELL,8.793933,119.78249,0.290085,USD,2025-07-19 19:30:05
9001054,20011,30013,2025-10-12,BUY,43.99039,136.065336,1.415764,USD,2025-10-12 14:37:06
9001055,20011,30024,2025-10-30,SELL,72.734755,62.52401,1.195521,USD,2025-10-30 18:43:11
9001056,20002,30009,2025-08-18,BUY,34.741418,128.108538,0.894013,USD,2025-08-18 16:43:52
9001057,20001,30023,2025-12-16,BUY,19.385689,231.100135,1.75915,USD,2025-12-16 18:12:23
9001058,20014,30002,2025-12-22,BUY,33.94685,434.330594,1.552279,USD,2025-12-22 12:22:29
9001059,20014,30030,2025-11-10,BUY,0.266419,2904.814565,1.553532,USD,2025-11-10 10:47:03
9001060,20001,30020,2025-07-04,BUY,52.568021,130.387325,0.0,USD,2025-07-04 16:37:37
9001061,20004,30007,2025-05-17,BUY,27.100094,232.83999,0.0,USD,2025-05-17 12:37:15
9001062,20012,30021,2025-04-19,SELL,11.366023,426.264813,1.158645,USD,2025-04-19 19:46:34
9001063,20014,30002,2025-06-23,BUY,35.319437,454.405342,0.808182,USD,2025-06-23 13:59:43
9001064,20007,30005,2025-09-05,BUY,5.045302,167.221582,2.45414,USD,2025-09-05 18:50:40
9001065,20009,30024,2025-06-18,SELL,51.955775,55.530357,1.842919,USD,2025-06-18 14:42:17
9001066,20008,30020,2025-05-06,BUY,44.753383,116.982209,0.570478,USD,2025-05-06 18:22:14
9001067,20004,30027,2026-01-11,BUY,62.694641,164.216161,0.668178,USD,2026-01-11 19:38:49
